Time (s),Channel 1 (V),Channel 2 (V)
0.0164923,2.156888485,2.341008336
0.01649835,2.158378539,2.340744166
0.0165044,2.16005485,2.341121551
0.01651045,2.162178177,2.341876321
0.0165165,2.164711269,2.343423598
0.01652255,2.16556805,2.343725506
0.0165286,2.166052317,2.343914198
0.01653465,2.168250147,2.345461476
0.0165407,2.169963709,2.346669107
0.01654675,2.170708736,2.347235184
0.0165528,2.171602769,2.348291862
0.01655885,2.173316331,2.35006557
0.0165649,2.174657379,2.351537371
0.01657095,2.175998428,2.353424295
0.016577,2.176743455,2.354971572
0.01658305,2.176743455,2.355877296
0.0165891,2.17689246,2.356669804
0.01659515,2.17797275,2.358783159
0.0166012,2.179388301,2.361387114
0.01660725,2.179313798,2.362670222
0.0166133,2.179053039,2.363915592
0.01661935,2.179723563,2.36644407
0.0166254,2.179947071,2.368557424
0.01663145,2.17990982,2.370217917
0.0166375,2.17964906,2.372104841
0.01664355,2.179537306,2.374406888
0.0166496,2.180096077,2.377010843
0.01665565,2.179947071,2.379501583
0.0166617,2.179164793,2.381501722
0.01666775,2.178419766,2.383237692
0.0166738,2.178419766,2.386143555
0.01667985,2.17827076,2.388860725
0.0166859,2.177339477,2.390823126
0.01669195,2.175812171,2.392294927
0.016698,2.174918139,2.39493662
0.01670405,2.17413586,2.397578314
0.0167101,2.173092823,2.400031315
0.01671615,2.172869315,2.403427778
0.0167222,2.172012533,2.405918517
0.01672825,2.17026172,2.407729964
0.0167343,2.168957923,2.410107488
0.01674035,2.167430617,2.412334058
0.0167464,2.165940563,2.41452289
0.01675245,2.164413258,2.417202322
0.0167585,2.16337022,2.420259139
0.01676455,2.16225268,2.423165001
0.0167706,2.160278358,2.425127402
0.01677665,2.158378539,2.427052065
0.0167827,2.157484507,2.430259835
0.01678875,2.155808196,2.432901529
0.0167948,2.152902591,2.434448806
0.01680085,2.151747799,2.437165977
0.0168069,2.150891018,2.440524701
0.01681295,2.148693188,2.442864487
0.016819,2.146681615,2.445430703
0.01682505,2.144223026,2.447355366
0.0168311,2.142546715,2.449770628
0.01683715,2.141205666,2.452601014
0.0168432,2.138486318,2.454299245
0.01684925,2.136437494,2.456601293
0.0168553,2.134463172,2.459205248
0.01686135,2.132712358,2.461846941
0.0168674,2.130961545,2.464337681
0.01687345,2.127385415,2.465545312
0.0168795,2.124032794,2.467620928
0.01688555,2.122356483,2.470866437
0.0168916,2.120233156,2.473470392
0.01689765,2.117551059,2.475206362
0.0169037,2.115017967,2.476866855
0.01690975,2.112671132,2.478904733
0.0169158,2.110175291,2.480791657
0.01692185,2.107791205,2.482791796
0.0169279,2.105481621,2.484867412
0.01693395,2.102948529,2.486565644
0.01694,2.100601694,2.488414829
0.01694605,2.099297897,2.490452707
0.0169521,2.097360827,2.492339631
0.01695815,2.09359844,2.493886909
0.0169642,2.090730086,2.495245494
0.01697025,2.087451967,2.496000263
0.0169763,2.08476987,2.497509802
0.01698235,2.083615078,2.50030245
0.0169884,2.080783976,2.50128365
0.01699445,2.077431354,2.501849727
0.0170005,2.075457032,2.503698913
0.01700655,2.073408208,2.505585837
0.0170126,2.070837865,2.506378345
0.01701865,2.067895008,2.506944422
0.0170247,2.06573443,2.508491699
0.01703075,2.063387595,2.509548377
0.0170368,2.060295733,2.509774808
0.01704285,2.057613635,2.510340885
0.0170489,2.056309838,2.51219007
0.01705495,2.054186511,2.513171271
0.017061,2.051355409,2.512982578
0.01706705,2.049232082,2.513888302
0.0170731,2.046885246,2.51441664
0.01707915,2.044203149,2.51441664
0.0170852,2.043197363,2.515812964
0.01709125,2.041297544,2.516077133
0.0170973,2.03842919,2.515246887
0.01710335,2.035896098,2.514982718
0.0171094,2.03429429,2.515812964
0.01711545,2.033027744,2.516077133
0.0171215,2.030867166,2.515548795
0.01712755,2.028669336,2.515058195
0.0171336,2.027104779,2.514982718
0.01713965,2.025949987,2.515209148
0.0171457,2.023863912,2.513812825
0.01715175,2.021591579,2.512152332
0.0171578,2.01995252,2.511510778
0.01716385,2.018387963,2.510642793
0.0171699,2.017978198,2.510869224
0.01717595,2.016674401,2.510114454
0.017182,2.014513823,2.507925622
0.01718805,2.013992304,2.507397284
0.0171941,2.012912015,2.506151914
0.01720015,2.011049447,2.50377439
0.0172062,2.010118163,2.502000681
0.01721225,2.009522142,2.500679835
0.0172183,2.008628109,2.499283511
0.01722435,2.008143842,2.498113618
0.0172304,2.007473317,2.496302171
0.01723645,2.00754782,2.494679417
0.0172425,2.006765542,2.492339631
0.01724855,2.005536247,2.489584722
0.0172546,2.006244023,2.488452568
0.01726065,2.005983263,2.485848613
0.0172667,2.00616952,2.483772997
0.01727275,2.006653788,2.482263457
0.0172788,2.005797007,2.478866994
0.01728485,2.005722504,2.476074347
0.0172909,2.006691039,2.474338377
0.01729695,2.007138055,2.471923115
0.017303,2.007510569,2.469394637
0.01730905,2.008143842,2.466715205
0.0173151,2.008069339,2.463167788
0.01732115,2.00918688,2.461280864
0.0173272,2.010118163,2.458827863
0.01733325,2.01086319,2.455884262
0.0173393,2.011794474,2.453053876
0.01734535,2.012688507,2.450563136
0.0173514,2.014104058,2.44799692
0.01735745,2.015072593,2.444374026
0.0173635,2.016115631,2.441317209
0.01736955,2.017680187,2.438864208
0.0173756,2.019915269,2.437015023
0.01738165,2.021144563,2.434071421
0.0173877,2.022560114,2.430901389
0.01739375,2.024459933,2.428259696
0.0173998,2.025800982,2.425165141
0.01740585,2.027738052,2.422598924
0.0174119,2.029824128,2.419768538
0.01741795,2.031910203,2.417277799
0.017424,2.03403353,2.414862536
0.01743005,2.035635339,2.411730243
0.0174361,2.037535157,2.408748903
0.01744215,2.039323222,2.405767563
0.0174482,2.041521052,2.403276824
0.01745425,2.044128647,2.400672869
0.0174603,2.046289225,2.397729267
0.01746635,2.048002787,2.394861143
0.0174724,2.051020146,2.393351604
0.01747845,2.052994468,2.390445741
0.0174845,2.05470803,2.386785109
0.01749055,2.05772539,2.385124616
0.0174966,2.060444738,2.383577338
0.01750265,2.062791573,2.380822429
0.0175087,2.065585425,2.378897767
0.01751475,2.068342024,2.376784412
0.0175208,2.070651608,2.374180457
0.01752685,2.073482711,2.371840672
0.0175329,2.07650007,2.369425409
0.01753895,2.07981544,2.367689439
0.017545,2.082460286,2.365576085
0.01755105,2.084397357,2.36297213
0.0175571,2.087228459,2.361387114
0.01756315,2.089947808,2.360066267
0.0175692,2.092145638,2.357915174
0.01757525,2.094604227,2.356103727
0.0175813,2.097919597,2.355424434
0.01758735,2.100564443,2.353688464
0.0175934,2.103097535,2.35229214
0.01759945,2.106524659,2.35206571
0.0176055,2.108461729,2.349801401
0.01761155,2.108722489,2.347008754
0.0176176,2.111032072,2.346178507
0.01762365,2.116172759,2.346555892
0.0176297,2.118556845,2.345197307
0.01763575,2.120084151,2.343499075
0.0176418,2.12310151,2.343348121
0.01764785,2.125820859,2.342706567
0.0176539,2.128167694,2.341687628
0.01765995,2.129769502,2.340064874
0.017666,2.131781075,2.339196889
0.01767205,2.135021942,2.339762966
0.0176781,2.137555034,2.339612012
0.01768415,2.139752864,2.339121412
0.0176902,2.141764437,2.338593073
0.01769625,2.14407402,2.338857242
0.0177023,2.146458107,2.339121412
0.01770835,2.148320674,2.338593073
0.0177144,2.149698974,2.338102473
0.01772045,2.151449788,2.33817795
0.0177265,2.15398288,2.339045935
0.01773255,2.155882699,2.339272366
0.0177386,2.157670763,2.339536535
0.01774465,2.159719588,2.340706428
0.0177507,2.161693909,2.341914059
0.01775675,2.163146712,2.342027274
0.0177628,2.164376007,2.342668829
0.01776885,2.165977815,2.343725506
0.0177749,2.16694635,2.343612291
0.01778095,2.168585409,2.345385999
0.017787,2.170298971,2.3473484
0.01779305,2.171043998,2.347763523
0.0177991,2.171789025,2.348480554
0.01780515,2.173465336,2.35082034
0.0178112,2.174098609,2.352027971
0.01781725,2.174471123,2.352707264
0.0178233,2.175700417,2.354631926
0.01782935,2.176519947,2.356594327
0.0178354,2.177227723,2.358405774
0.01784145,2.17771199,2.359839836
0.0178475,2.178084504,2.36146259
0.01785355,2.178084504,2.362745699
0.0178596,2.178829531,2.365387392
0.01786565,2.179313798,2.367576224
0.0178717,2.178755028,2.368859332
0.01787775,2.178606023,2.37089721
0.0178838,2.179164793,2.373689857
0.01788985,2.180096077,2.376822151
0.0178959,2.179053039,2.378293951
0.01790195,2.177749242,2.379841229
0.017908,2.178345263,2.383049
0.01791405,2.178345263,2.385690693
0.0179201,2.177115969,2.387690832
0.01792615,2.17689246,2.390823126
0.0179322,2.17633369,2.393540296
0.01793825,2.174806385,2.395163051
0.0179443,2.174061358,2.398144391
0.01795035,2.173316331,2.400974777
0.0179564,2.172236042,2.403276824
0.01796245,2.171453763,2.40633364
0.0179685,2.169963709,2.408937595
0.01797455,2.168436404,2.411428335
0.0179806,2.167244361,2.414334198
0.01798665,2.165940563,2.417051368
0.0179927,2.163817236,2.419164723
0.01799875,2.161880166,2.421429031
0.0180048,2.16117239,2.425127402
0.01801085,2.15979409,2.42814648
0.0180169,2.157410004,2.430297574
0.01802295,2.155696442,2.433165698
0.018029,2.153908377,2.436071561
0.01803505,2.151710547,2.438939685
0.0180411,2.149549969,2.441392686
0.01804715,2.14765015,2.443996641
0.0180532,2.146160096,2.44773275
0.01805925,2.143738758,2.449959321
0.0180653,2.140982158,2.451506598
0.01807135,2.139268596,2.454865323
0.0180774,2.137480531,2.457997616
0.01808345,2.134537675,2.459922279
0.0180895,2.131892829,2.462186587
0.01809555,2.129657748,2.464828281
0.0181016,2.126454132,2.467130328
0.01810765,2.124032794,2.470338098
0.0181137,2.121462451,2.472979792
0.01811975,2.117923572,2.474225162
0.0181258,2.115166972,2.475961132
0.01813185,2.113304405,2.479168902
0.0181379,2.111479089,2.48196155
0.01814395,2.108275472,2.483395612
0.01815,2.104773845,2.485131582
0.01815605,2.103060283,2.488037445
0.0181621,2.101272218,2.490603661
0.01816815,2.099074389,2.492075462
0.0181742,2.096168783,2.493018924
0.01818025,2.092592654,2.494868109
0.0181863,2.089575294,2.496755033
0.01819235,2.087600973,2.499358988
0.0181984,2.085291389,2.500981742
0.01820445,2.081827013,2.501472343
0.0182105,2.079927195,2.503849867
0.01821655,2.077841119,2.505472621
0.0182226,2.074376743,2.505699052
0.01822865,2.071545641,2.506567037
0.0182347,2.06931056,2.508038838
0.01824075,2.066255949,2.508831346
0.0182468,2.064169873,2.510189931
0.01825285,2.062232803,2.511548516
0.0182589,2.059848717,2.512605193
0.01826495,2.057241122,2.512831624
0.018271,2.054484522,2.513095794
0.01827705,2.05277096,2.514265686
0.0182831,2.050237868,2.51441664
0.01828915,2.04725776,2.514114733
0.0182952,2.04587946,2.515435579
0.01830125,2.043979641,2.516228087
0.0183073,2.041111287,2.515737487
0.01831335,2.039323222,2.515963918
0.0183194,2.037758666,2.51641678
0.01832545,2.03567259,2.516341303
0.0183315,2.03403353,2.516567734
0.01833755,2.032021958,2.516228087
0.0183436,2.030308395,2.515888441
0.01834965,2.028520331,2.515397841
0.0183557,2.026322501,2.514718548
0.01836175,2.02490695,2.514341163
0.0183678,2.023789409,2.51419021
0.01837385,2.021964093,2.513397702
0.0183799,2.020548542,2.512341024
0.01838595,2.019281996,2.511359824
0.018392,2.017866444,2.510605054
0.01839805,2.017642936,2.510756008
0.0184041,2.016786155,2.509888023
0.01841015,2.014737331,2.507661453
0.0184162,2.013806047,2.506680252
0.01842225,2.013359031,2.506114175
0.0184283,2.012204239,2.504415944
0.01843435,2.011310207,2.502868666
0.0184404,2.010825939,2.501661035
0.01844645,2.010006409,2.500189234
0.0184525,2.009149628,2.49830231
0.01845855,2.00892612,2.496755033
0.0184646,2.008516355,2.494943586
0.01847065,2.007473317,2.492566062
0.0184767,2.007696826,2.490943307
0.01848275,2.008143842,2.489358291
0.0184888,2.007324312,2.486792075
0.01849485,2.007212558,2.484867412
0.0185009,2.007324312,2.482603104
0.01850695,2.006318526,2.479357595
0.018513,2.007100804,2.477659363
0.01851905,2.008628109,2.476451732
0.0185251,2.008143842,2.473130746
0.01853115,2.008516355,2.470715483
0.0185372,2.009447639,2.468866298
0.01854325,2.009596644,2.465734004
0.0185493,2.010080912,2.46335648
0.01855535,2.010751436,2.460828002
0.0185614,2.011868977,2.458563693
0.01856745,2.013396282,2.456261646
0.0185735,2.013843298,2.452902922
0.01857955,2.014215812,2.449921582
0.0185856,2.016041128,2.448034658
0.01859165,2.017456679,2.445732611
0.0185977,2.018276209,2.442373887
0.01860375,2.019729012,2.439543501
0.0186098,2.021442574,2.437392408
0.01861585,2.022932628,2.434675237
0.0186219,2.024757944,2.431958067
0.01862795,2.026322501,2.428788035
0.018634,2.027030277,2.425051925
0.01864005,2.028408577,2.422221539
0.0186461,2.031388685,2.420674262
0.01865215,2.033549263,2.418108045
0.0186582,2.034666803,2.414636105
0.01866425,2.037088141,2.412522751
0.0186703,2.039844741,2.410409396
0.01867635,2.041707309,2.407352579
0.0186824,2.043234614,2.403993855
0.01868845,2.045171684,2.401012515
0.0186945,2.047555771,2.398521776
0.01870055,2.050163365,2.396068774
0.0187066,2.053217976,2.394219589
0.01871265,2.055155046,2.391275988
0.0187187,2.057501881,2.388558817
0.01872475,2.06078,2.387087017
0.0187308,2.062828825,2.384445323
0.01873685,2.064654141,2.381199814
0.0187429,2.066814719,2.378595859
0.01874895,2.06931056,2.376256074
0.018755,2.072290668,2.373991765
0.01876105,2.076388316,2.372595441
0.0187671,2.079927195,2.370670779
0.01877315,2.082497538,2.368368732
0.0187792,2.085142384,2.366104423
0.01878525,2.087377465,2.363915592
0.0187913,2.09028307,2.362330575
0.01879735,2.092629905,2.359915313
0.0188034,2.095572762,2.358481251
0.01880945,2.098813629,2.35750005
0.0188155,2.101197716,2.355688603
0.01882155,2.102911278,2.353160125
0.0188276,2.106040391,2.352254402
0.01883365,2.109169505,2.35180154
0.0188397,2.110100789,2.349537232
0.01884575,2.112969143,2.348140908
0.0188518,2.117178545,2.347876739
0.01885785,2.120009648,2.347046492
0.0188639,2.121946718,2.345235045
0.01886995,2.124628815,2.344706706
0.018876,2.126863896,2.343310383
0.01888205,2.129881256,2.342857521
0.0188881,2.132786861,2.34312169
0.01889415,2.133904402,2.341197028
0.0189002,2.136176734,2.340593212
0.01890625,2.138896083,2.340932859
0.0189123,2.141689934,2.341272505
0.01891835,2.144148523,2.340857382
0.0189244,2.145638577,2.340102612
0.01893045,2.14791091,2.34040452
0.0189365,2.150481253,2.340781905
0.01894255,2.15234382,2.340781905
0.0189486,2.154020131,2.340630951
0.01895465,2.155845447,2.340744166
0.0189607,2.157559009,2.341121551
0.01896675,2.159645085,2.341725367
0.0189728,2.161768412,2.34263109
0.01897885,2.162923204,2.342819783
0.0189849,2.164562263,2.343423598
0.01899095,2.16612682,2.344329322
0.018997,2.167132607,2.344970876
0.01900305,2.168585409,2.346140769
0.0190091,2.170298971,2.347499354
0.01901515,2.170894993,2.347801262
0.0190212,2.171304758,2.348140908
0.01902725,2.173092823,2.350480693
0.0190333,2.174247615,2.351839279
0.01903935,2.174359369,2.352405356
0.0190454,2.17577492,2.354405495
0.01905145,2.177078717,2.356179204
0.0190575,2.177227723,2.357349096
0.01906355,2.17771199,2.358707682
0.0190696,2.178084504,2.360066267
0.01907565,2.178829531,2.362330575
0.0190817,2.179462804,2.364670361
0.01908775,2.178792279,2.3656893
0.0190938,2.179015787,2.367613962
0.01909985,2.180356836,2.370670779
0.0191059,2.180207831,2.372218057
0.01911195,2.179388301,2.373236995
0.019118,2.179760814,2.375803212
0.01912405,2.179313798,2.377878828
0.0191301,2.179500055,2.380784691
0.01913615,2.179984323,2.383992462
0.0191422,2.178382514,2.38478497
0.01914825,2.177227723,2.386105816
0.0191543,2.177264974,2.389351325
0.01916035,2.176929712,2.392559096
0.0191664,2.175998428,2.394898882
0.01917245,2.174769133,2.396823544
0.0191785,2.173949604,2.399729407
0.01918455,2.173390833,2.402446577
0.0191906,2.172645806,2.40486184
0.01919665,2.170522479,2.406446856
0.0192027,2.169181431,2.408673426
0.01920875,2.168622661,2.411654766
0.0192148,2.167244361,2.414296459
0.01922085,2.166238574,2.417692922
0.0192269,2.164487761,2.420183662
0.01923295,2.162699696,2.42244797
0.019239,2.161582155,2.425391572
0.01924505,2.159756839,2.427618142
0.0192511,2.157447255,2.429806973
0.01925715,2.155510185,2.432637359
0.0192632,2.154206388,2.435580961
0.01926925,2.152381072,2.438109439
0.0192753,2.150369499,2.440977563
0.01928135,2.148357926,2.443732472
0.0192874,2.146495358,2.446411904
0.01929345,2.144223026,2.448864905
0.0192995,2.14239771,2.451619814
0.01930555,2.140274383,2.454035076
0.0193116,2.137108018,2.455733308
0.01931765,2.135729718,2.458978817
0.0193237,2.133531888,2.461280864
0.01932975,2.130291021,2.462941357
0.0193358,2.127310913,2.465281142
0.01934185,2.124554313,2.468149267
0.0193479,2.122095724,2.470602268
0.01935395,2.11952538,2.472753361
0.01936,2.116619775,2.474715762
0.01936605,2.113937678,2.477093286
0.0193721,2.11233587,2.480263318
0.01937815,2.109095002,2.48169738
0.0193842,2.106077643,2.48343335
0.01939025,2.104289578,2.486339213
0.0193963,2.101793737,2.488603522
0.01940235,2.099707662,2.489999845
0.0194084,2.097323575,2.491169738
0.01941445,2.093635692,2.492830231
0.0194205,2.091437862,2.495773832
0.01942655,2.089761551,2.498491003
0.0194326,2.08640893,2.499208034
0.01943865,2.083205313,2.499849588
0.0194447,2.08063497,2.501472343
0.01945075,2.078623397,2.503547959
0.0194568,2.076015803,2.504642375
0.01946285,2.073259203,2.505736791
0.0194689,2.071098624,2.507472761
0.01947495,2.068602784,2.508680392
0.019481,2.065622676,2.509246469
0.01948705,2.063164087,2.510001239
0.0194931,2.061078011,2.511246608
0.01949915,2.058060652,2.511473039
0.0195052,2.055937325,2.51219007
0.01951125,2.054037506,2.513322225
0.0195173,2.051318157,2.513473178
0.01952335,2.049120327,2.514114733
0.0195294,2.046512733,2.51392604
0.01953545,2.043905138,2.513586394
0.0195415,2.042526838,2.514944979
0.01954755,2.040478014,2.515246887
0.0195536,2.037721414,2.51468081
0.01955965,2.036156857,2.514982718
0.0195657,2.034555049,2.515058195
0.01957175,2.032208214,2.514529856
0.0195778,2.030010385,2.514039256
0.01958385,2.028594833,2.514114733
0.0195899,2.027626298,2.514529856
0.01959595,2.025242212,2.513133532
0.019602,2.023044382,2.511925901
0.01960805,2.022262104,2.512152332
0.0196141,2.020623044,2.511510778
0.01962015,2.018909482,2.510340885
0.0196262,2.018164455,2.509737069
0.01963225,2.017419428,2.509020038
0.0196383,2.016339139,2.50773693
0.01964435,2.015705866,2.507548237
0.0196504,2.014253063,2.50649156
0.01965645,2.012390496,2.503812128
0.0196625,2.011459212,2.501962943
0.01966855,2.011608217,2.50177425
0.0196746,2.011496463,2.501170435
0.01968065,2.010229917,2.49905708
0.0196867,2.008963371,2.496604079
0.01969275,2.00892612,2.495509663
0.0196988,2.008665361,2.494264293
0.01970485,2.007659574,2.491584861
0.0197109,2.007249809,2.489282814
0.01971695,2.007287061,2.487773275
0.019723,2.007100804,2.48592409
0.01972905,2.00754782,2.484640982
0.0197351,2.00780858,2.482791796
0.01974115,2.007436066,2.47996141
0.0197472,2.007585071,2.478112225
0.01975325,2.008218344,2.475923393
0.0197593,2.008628109,2.473243961
0.01976535,2.008441853,2.470338098
0.0197714,2.008739863,2.467922836
0.01977745,2.009261382,2.46558305
0.0197835,2.010043661,2.463469696
0.01978955,2.011384709,2.461507295
0.0197956,2.012427747,2.459092032
0.01980165,2.012800261,2.456450339
0.0198077,2.013545288,2.453959599
0.01981375,2.014625577,2.451393383
0.0198198,2.015109844,2.447770489
0.01982585,2.016823406,2.44577035
0.0198319,2.018797728,2.44403438
0.01983795,2.019617258,2.440826609
0.019844,2.020474039,2.437430146
0.01985005,2.02188959,2.43509036
0.0198561,2.023938414,2.433316652
0.01986215,2.025316714,2.43014662
0.0198682,2.026620512,2.426863372
0.01987425,2.028892844,2.424900971
0.0198803,2.031016171,2.422976309
0.01988635,2.032021958,2.419466631
0.0198924,2.033623766,2.416447552
0.01989845,2.035523584,2.413994551
0.0199045,2.037758666,2.411654766
0.01991055,2.040068249,2.409428196
0.0199166,2.041521052,2.406144948
0.01992265,2.043383619,2.40312587
0.0199287,2.045506946,2.400484176
0.01993475,2.04863606,2.399087853
0.0199408,2.051578917,2.397012236
0.01994685,2.052994468,2.393766727
0.0199529,2.05470803,2.391313726
0.01995895,2.057874395,2.389464541
0.019965,2.060630995,2.387426663
0.01997105,2.062940579,2.385086877
0.0199771,2.06517566,2.382067799
0.01998315,2.067447992,2.37957706
0.0199892,2.070465351,2.378218475
0.01999525,2.073035695,2.375954166
0.0200013,2.0759413,2.373312472
0.02000735,2.079666435,2.371614241
0.0200134,2.082721046,2.369765056
0.02001945,2.085254138,2.36742527
0.0200255,2.087749978,2.365311915
0.02003155,2.09028307,2.363651422
0.0200376,2.092629905,2.36146259
0.02004365,2.09497674,2.35923602
0.0200497,2.097770592,2.357801958
0.02005575,2.100825202,2.356669804
0.0200618,2.103060283,2.354669664
0.02006785,2.105630627,2.35304691
0.0200739,2.108573483,2.35206571
0.02007995,2.109989035,2.350707124
0.020086,2.112000607,2.349197585
0.02009205,2.115688491,2.347952215
0.0200981,2.118929359,2.347121969
0.02010415,2.121462451,2.345952076
0.0201102,2.123809286,2.344744445
0.02011625,2.12585811,2.343725506
0.0201223,2.128577459,2.343461337
0.02012835,2.131557567,2.343083952
0.0201344,2.133531888,2.341687628
0.02014045,2.136176734,2.341272505
0.0201465,2.138151056,2.340857382
0.02015255,2.140162629,2.340706428
0.0201586,2.143552502,2.341461197
0.02016465,2.145079807,2.34040452
0.0201707,2.145787583,2.338781765
0.02017675,2.148544183,2.339310104
0.0201828,2.151636045,2.340744166
0.02018885,2.153386858,2.340668689
0.0201949,2.154690655,2.340102612
0.02020095,2.156664977,2.340555474
0.020207,2.159309823,2.341725367
0.02021305,2.16143315,2.342329182
0.0202191,2.16199192,2.341687628
0.02022515,2.163332969,2.342178228
0.0202312,2.165605301,2.343650029
0.02023725,2.167095355,2.344442537
0.0202433,2.168771666,2.345952076
0.02024935,2.170149966,2.346744584
0.0202554,2.171155752,2.347159707
0.02026145,2.17245955,2.3488202
0.0202675,2.173390833,2.349801401
0.02027355,2.17383785,2.35006557
0.0202796,2.175141647,2.351688325
0.02028565,2.176072931,2.353311079
0.0202917,2.176817958,2.35429228
0.02029775,2.177898247,2.355952773
0.0203038,2.178233509,2.357839697
0.02030985,2.179164793,2.359839836
0.0203159,2.17964906,2.361160683
0.02032195,2.179686312,2.36221736
0.020328,2.180282333,2.364142022
0.02033405,2.179947071,2.365651561
0.0203401,2.180505841,2.368104563
0.02034615,2.180990109,2.370444348
0.0203522,2.180133328,2.371463287
0.02035825,2.17990982,2.373236995
0.0203643,2.180841104,2.376557982
0.02037035,2.18102736,2.378973244
0.0203764,2.179947071,2.380218614
0.02038245,2.179313798,2.382143276
0.0203885,2.178904033,2.384709493
0.02039455,2.179239296,2.388181433
0.0204006,2.17853152,2.390143833
0.02040665,2.176966963,2.391615634
0.0204127,2.176408193,2.394106374
0.02041875,2.176259187,2.39716319
0.0204248,2.175029893,2.399314284
0.02043085,2.172981069,2.400937038
0.0204369,2.171602769,2.403314562
0.02044295,2.171491015,2.406899718
0.020449,2.171602769,2.410635827
0.02045505,2.169553944,2.412069889
0.0204611,2.167542371,2.413956813
0.02046715,2.166611088,2.417202322
0.0204732,2.165232788,2.420108185
0.02047925,2.164227001,2.422976309
0.0204853,2.162774199,2.425580264
0.02049135,2.161060636,2.428071004
0.0204974,2.159570582,2.43112782
0.02050345,2.158192282,2.434335591
0.0205095,2.156143458,2.436524423
0.02051555,2.153684869,2.438260392
0.0205216,2.151896804,2.441166255
0.02052765,2.149400964,2.44327961
0.0205337,2.147165883,2.445543919
0.02053975,2.145042556,2.448185612
0.0205458,2.143105485,2.450638613
0.02055185,2.140460639,2.452525537
0.0205579,2.136959012,2.453884122
0.02056395,2.136139483,2.457846662
0.02057,2.134574926,2.460978956
0.02057605,2.13111055,2.462413018
0.0205821,2.128018688,2.464488634
0.02058815,2.124591564,2.466790682
0.0205942,2.122207478,2.469696544
0.02060025,2.119748888,2.471960853
0.0206063,2.117178545,2.4742629
0.02061235,2.115017967,2.477168763
0.0206184,2.111628094,2.478829256
0.02062445,2.107977462,2.480074626
0.0206305,2.106226648,2.483206919
0.02063655,2.104028818,2.48592409
0.0206426,2.100936956,2.487244936
0.02064865,2.099782164,2.48939603
0.0206547,2.09773334,2.491509384
0.02066075,2.093449435,2.493018924
0.0206668,2.090543829,2.495170017
0.02067285,2.087749978,2.49683051
0.0206789,2.084546362,2.497472064
0.02068495,2.081529003,2.498641957
0.020691,2.078809654,2.50030245
0.02069705,2.07676083,2.502642235
0.0207031,2.073892476,2.503849867
0.02070915,2.0704281,2.504378205
0.0207152,2.068677287,2.506567037
0.02072125,2.066777468,2.508491699
0.0207273,2.063313092,2.508793607
0.02073335,2.059736962,2.508529438
0.0207394,2.057315625,2.509510638
0.02074545,2.055192298,2.51071827
0.0207515,2.052957217,2.51219007
0.02075755,2.050386873,2.512869363
0.0207636,2.047593022,2.512907101
0.02076965,2.045916711,2.514265686
0.0207757,2.043346368,2.514567594
0.02078175,2.040552517,2.514303425
0.0207878,2.038131179,2.514529856
0.02079385,2.035225574,2.51419021
0.0207999,2.033623766,2.514756287
0.02080595,2.032208214,2.515548795
0.020812,2.030010385,2.51566201
0.02081805,2.027700801,2.515586533
0.0208241,2.025316714,2.514869502
0.02083015,2.023305141,2.514378902
0.0208362,2.021442574,2.514001517
0.02084225,2.019170242,2.513246748
0.0208483,2.017344925,2.512605193
0.02085435,2.016562647,2.512831624
0.0208604,2.014923588,2.51219007
0.02086645,2.012763009,2.51071827
0.0208725,2.01056518,2.509284207
0.02087855,2.009298634,2.508755869
0.0208846,2.00836735,2.507963361
0.02089065,2.006840044,2.506604776
0.0208967,2.005797007,2.505548098
0.02090275,2.004679466,2.504415944
0.0209088,2.00285415,2.502566758
0.02091485,2.001885615,2.50128365
0.0209209,2.001177839,2.499887327
0.02092695,2.000209304,2.49807588
0.020933,2.00009755,2.497094679
0.02093905,1.998980009,2.495132278
0.0209451,1.997452704,2.492415108
0.02095115,1.997005688,2.490754615
0.0209572,1.997378201,2.490264015
0.02096325,1.99678218,2.488377091
0.0209693,1.995888147,2.485584443
0.02097535,1.995552885,2.48369752
0.0209814,1.995664639,2.481999288
0.02098745,1.995739142,2.479848195
0.0209935,1.994919612,2.476980071
0.02099955,1.994658853,2.47452707
0.0210056,1.994882361,2.472375976
0.02101165,1.994994115,2.469960714
0.0210177,1.99596265,2.46807379
0.02102375,1.996260661,2.465469835
0.0210298,1.995999901,2.462488495
0.02103585,1.99652142,2.459997756
0.0210419,1.997005688,2.457393801
0.02104795,1.997974223,2.455355923
0.021054,1.998868255,2.453016137
0.02106005,1.999203518,2.449997059
0.0210661,1.999240769,2.446298688
0.02107215,1.999650534,2.443430564
0.0210782,2.001289593,2.441770071
0.02108425,2.002705145,2.439128377
0.0210903,2.003524674,2.436184776
0.02109635,2.004530461,2.433505344
0.0211024,2.00643028,2.431354251
0.02110845,2.007957585,2.428674819
0.0211145,2.00836735,2.425127402
0.02112055,2.010006409,2.422938571
0.0211266,2.011719971,2.420410093
0.02113265,2.012912015,2.417391014
0.0211387,2.014066806,2.414296459
0.02114475,2.016003877,2.412032151
0.0211508,2.018387963,2.410032011
0.02115685,2.01995252,2.406899718
0.0211629,2.021554328,2.403880639
0.02116895,2.023454147,2.401276684
0.021175,2.025242212,2.398748206
0.02118105,2.027738052,2.397125452
0.0211871,2.029824128,2.39444602
0.02119315,2.031016171,2.390936342
